society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Na43,Netsilik,xd1060,nets1241,Natsilingmiutut,Eskimo-Aleut,EA023,10,Any first cousins,1920,,
Na6,Nunivak,xd1064,kusk1241,General Central Yup'ik,Eskimo-Aleut,EA023,10,Any first cousins,1930,,
Na9,Aleut,xd1067,east2533,Eastern Aleut,Eskimo-Aleut,EA023,10,Any first cousins,1830,Unalaska Branch (Eastern Aleut),"But 'no first cousins' (code ""8"") today"
Ng9,Catawba,xd1258,cata1286,Catawba,Siouan,EA023,10,Any first cousins,1920,,"But formerly 'no first cousins' (code ""8"")"
Ni3,Huichol,xd1288,huic1243,Huichol,Uto-Aztecan,EA023,10,Any first cousins,1920,Huichol Tribe,
Nj8,Tarasco,xd1307,pure1242,Purepecha,Tarascan,EA023,10,Any first cousins,1500,,
Sb4,Cariña,xd1329,taba1267,Tabajari,Cariban,EA023,10,Any first cousins,1950,with special reference to the Cachama group,
Sc1,Warao,xd1335,wara1303,Warao,,EA023,10,Any first cousins,1950,,
Sf1,Inca,xd1374,cusc1236,Cusco Quechua,Quechuan,EA023,10,Any first cousins,1530,City and environs of Cuzco,
Sf7,Asháninka,xd1380,ajyi1238,Ajyíninka Apurucayali,Arawakan,EA023,10,Any first cousins,1900,,
Sg4,Tehuelche,xd1386,tehu1242,Tehuelche,Chonan,EA023,10,Any first cousins,1870,Equestrian,
Sg5,Alacaluf,xd1387,qawa1238,Qawasqar,Kawesqar,EA023,10,Any first cousins,1900,with special reference to the southern bands,
Sh7,Guaraní,xd1394,east2555,Eastern Bolivian Guaraní,Tupian,EA023,10,Any first cousins,1900,,
Sj1,Carajá,xd1407,kara1500,Karajá,Nuclear-Macro-Je,EA023,10,Any first cousins,1950,,
Sj3,Aweikoma,xd1411,xokl1240,Xokleng,Nuclear-Macro-Je,EA023,10,Any first cousins,1910,Duque de Caxias Reservation,
Sj5,Aimoré,xd1413,kren1239,Krenak,Nuclear-Macro-Je,EA023,10,Any first cousins,1880,Naknenuk subtribe,
Id1,Northern Aranda,xd772,east2379,Eastern Arrernte,Pama-Nyungan,EA023,11,Some second only,1900,Alice Springs and environs,
Id11,Gidjingali,xd774,gunn1248,Gun-narda,Maningrida,EA023,11,Some second only,1950,,
Id4,Diyari,xd779,dier1241,Dieri,Pama-Nyungan,EA023,11,Some second only,1900,,
Id7,Murriny Patha,xd782,murr1258,Murriny Patha,Southern Daly,EA023,11,Some second only,1940,,
Id9,Ngiyambaa,xd784,wang1291,Ngiyambaa,Pama-Nyungan,EA023,11,Some second only,1910,,
Ie11,Kakoli,xd787,umbu1258,Umbu-Ungu,Nuclear Trans New Guinea,EA023,11,Some second only,1950,,
Ie26,Ngarawapum,xd803,adze1240,Adzera,Austronesian,EA023,11,Some second only,1940,,
Ig10,Usiai,xd842,lele1270,Lele (Papua New Guinea),Austronesian,EA023,11,Some second only,1950,,
Ig9,Manus,xd861,tita1241,Titan,Austronesian,EA023,11,Some second only,1920,Peri Village,
Ih13,Ranon,xd866,nort2839,North Ambrym,Austronesian,EA023,11,Some second only,1920,,
Ng2,Seminole,xd1251,mika1239,Mikasuki,Muskogean,EA023,11,Some second only,1940,with special reference to the Cow Creek band,
Sj7,Apinaye,xd1415,apin1244,Apinayé,Nuclear-Macro-Je,EA023,11,Some second only,1920,,"Entry follows Nimuendaju; Maybury-Lewis gives 'cross-cousin' (code ""1"")"
ch23,Lithuanian Tatar,xd561,west2405,Western Tatar,Turkic,EA023,11,Some second only,1905,with special reference to those of the Vilenskaja Gubernija,
Aa5,Mbuti,xd5,bila1255,Bila,Atlantic-Congo,EA023,12,Only second cousins,1930,"Epulu net-hunters, Ituri forest",
Ab16,Lenge,xd17,leng1257,Lengue,Atlantic-Congo,EA023,12,Only second cousins,1930,,
Ab19,Ambo,xd20,ndon1254,Ndonga,Atlantic-Congo,EA023,12,Only second cousins,1910,with special reference to the Kuanyama,"Formerly 'cross-cousin' (code ""1"")"
Ab4,Tsonga,xd27,tson1249,Tsonga,Atlantic-Congo,EA023,12,Only second cousins,1920,,
Ad50,Kaguru,xd121,kagu1239,Kagulu,Atlantic-Congo,EA023,12,Only second cousins,1900,with special reference to the Mountain Kaguru,
Af28,Gbagyi,xd206,gbar1246,Gbari,Atlantic-Congo,EA023,12,Only second cousins,1910,,
Ah2,Jukun,xd309,juku1254,Jukun Takum,Atlantic-Congo,EA023,12,Only second cousins,1920,,
Ah28,Chamba,xd318,samb1305,Samba Leko,Atlantic-Congo,EA023,12,Only second cousins,1920,with special reference to the Lekon subtribe,
Ah3,Tiv,xd320,tivv1240,Tiv,Atlantic-Congo,EA023,12,Only second cousins,1920,Tar of Benue Province,
Ah36,Gude,xd327,gude1246,Gude,Afro-Asiatic,EA023,12,Only second cousins,1920,,
Ce5,Neapolitans,xd532,neap1235,Continental Southern Italian,Indo-European,EA023,12,Only second cousins,1960,with special reference to the inhabitants of the city of Naples and its immediate environs,
Cg4,Sami,xd544,nort2671,North Saami,Uralic,EA023,12,Only second cousins,1950,Konkama District,
Ch3,Czechs,xd567,czec1258,Czech,Indo-European,EA023,12,Only second cousins,1940,with special reference to the Hana district of central Moravia,
Ch6,Byelorussians,xd570,bela1254,Belarusian,Indo-European,EA023,12,Only second cousins,1910,,
Cj7,Lebanese,xd593,nort3139,North Levantine Arabic,Afro-Asiatic,EA023,12,Only second cousins,1950,with special reference to the village of Munsif,"But traditionally 'any first cousins' (code ""10"")"
Ec5,Koryak,xd633,kory1246,Koryak,Chukotko-Kamchatkan,EA023,12,Only second cousins,1900,with special reference to the Maritime Koryak,
Ec6,Yukaghir,xd634,nort2745,Northern Yukaghir,Yukaghir,EA023,12,Only second cousins,1850,Upper Kolyma River,
Ed7,Okinawans,xd650,cent2126,Central Okinawan,Japonic,EA023,12,Only second cousins,1950,,
Ee6,Sherpa,xd658,sher1255,Solu-Khumbu Sherpa,Sino-Tibetan,EA023,12,Only second cousins,1950,with special reference to those of Khumbu,
Eh5,Nicobarese,xd691,carn1240,Car Nicobarese,Austroasiatic,EA023,12,Only second cousins,1890,Car Nicobar of North Islands,
Eh7,Antandroy,xd693,tand1256,Tandroy Malagasy,Austronesian,EA023,12,Only second cousins,1900,,
Ei7,Karen,xd713,pwow1235,Pwo Western Karen,Sino-Tibetan,EA023,12,Only second cousins,1910,,
Ia16,Kalinga,xd739,lubu1243,Lubuagan Kalinga,Austronesian,EA023,12,Only second cousins,1910,with special reference to the northern Kalinga,
Ia2,Sagada,xd742,nort2877,Northern Kankanay,Austronesian,EA023,12,Only second cousins,1950,,
Ia8,Bontok,xd748,cent2292,Central Bontoc,Austronesian,EA023,12,Only second cousins,1900,,
Ic5,Toradja,xd767,pamo1252,Pamona,Austronesian,EA023,12,Only second cousins,1910,Bare'e subgroup,
Id13,Anindilyagwa,xd776,anin1240,Anindilyakwa,Gunwinyguan,EA023,12,Only second cousins,1930,,
Id3,Tiwi,xd778,tiwi1244,Tiwi,,EA023,12,Only second cousins,1920,Tiwi Tribe: Melville Island,"Marriage with FaSiDa is allowed in theory, but Pilling observed No actual cases; marriage with a daughter of father's half sister, however, is preferred and common"
Ie1,Mee,xd785,ekar1243,Ekari,Nuclear Trans New Guinea,EA023,12,Only second cousins,1950,"Botukebo village, Kamu Valley,  Ijaaj-Pigome confederacy",Marriage is preferred with any second cross-cousin
Ie12,Kwoma,xd788,kwom1262,Kwoma,Sepik,EA023,12,Only second cousins,1930,Hongwam subtribe; Rumbima,
Ie13,Kiwai,xd789,sout2949,Southern Kiwai,Kiwaian,EA023,12,Only second cousins,1920,,
Ie4,Wogeo,xd818,woge1237,Wogeo,Austronesian,EA023,12,Only second cousins,1930,"Dap, Wonevaro district",Marriage is preferential between children of cross-cousins
If6,Yapese,xd837,yape1248,Yapese,Austronesian,EA023,12,Only second cousins,1910,Island,Marriage with a first cross-cousin occurs only under very special conditions
If9,Ulithians,xd840,ulit1238,Ulithian,Austronesian,EA023,12,Only second cousins,1900,,
Ig4,Lesu,xd856,nots1237,Notsi,Austronesian,EA023,12,Only second cousins,1930,Lesu Village,The preferred marriage is with the daughter of a cross-cousin
Ih6,Rotumans,xd872,rotu1241,Rotuman,Austronesian,EA023,12,Only second cousins,1890,,
Ih8,Vanua Levu,xd874,nort2843,Northeast Vanua Levu,Austronesian,EA023,12,Only second cousins,1940,with special reference to the village of Nakaroka,
Ii2,Tikopia,xd881,tiko1237,Tikopia,Austronesian,EA023,12,Only second cousins,1930,Ravenga District,
Ii8,Futunans,xd887,east2447,East Futuna,Austronesian,EA023,12,Only second cousins,1840,,
Ii9,Niueans,xd888,niue1239,Niuean,Austronesian,EA023,12,Only second cousins,1840,,
Ij2,Māori,xd891,maor1246,Maori,Austronesian,EA023,12,Only second cousins,1820,Nga Puhi Tribe,
Ij6,Hawaiians,xd895,hawa1245,Hawaiian,Austronesian,EA023,12,Only second cousins,1800,,
Ij7,Mangarevans,xd896,mang1401,Mangareva,Austronesian,EA023,12,Only second cousins,1900,,
Na28,Sekani,xd1044,seka1250,Sekani,Athabaskan-Eyak-Tlingit,EA023,12,Only second cousins,1880,,
Na3,Copper Inuit,xd1022,copp1244,Inuinnaqtun,Eskimo-Aleut,EA023,12,Only second cousins,1920,Coronation Gulf,
Na44,Taqagmiut,xd1061,queb1248,Nunavik,Eskimo-Aleut,EA023,12,Only second cousins,1910,,"But there are occasional marriages between first cousins, and people differ as to their propriety"
Na8,Deg Xit'an,xd1066,dege1248,Degexit'an,Athabaskan-Eyak-Tlingit,EA023,12,Only second cousins,1880,Shageluk Village,
Nb17,Puyallup,xd1076,sout2965,Southern Puget Sound Salish,Salishan,EA023,12,Only second cousins,1870,,
Nb29,Siuslaw,xd1089,sius1254,Siuslaw,,EA023,12,Only second cousins,1860,,
Nb3,Kwakwaka'wakw,xd1090,kwak1269,Kwak'wala,Wakashan,EA023,12,Only second cousins,1890,,
Nc13,Nisenan,xd1111,nise1244,Nisenan,Maiduan,EA023,12,Only second cousins,1850,with special reference to the Hill and Mountain Nisenan,
Nc18,Eastern Pomo,xd1116,east2545,Eastern Pomo,Pomoan,EA023,12,Only second cousins,1860,"Clear Lake, Village of Cignon",
Nd14,Coeur d’Alene,xd1146,coeu1236,Coeur d'Alene,Salishan,EA023,12,Only second cousins,1860,,
Ne14,Bungi,xd1213,west1510,Western Ojibwa,Algic,EA023,12,Only second cousins,1850,,
Nf6,Pawnee,xd1240,pawn1254,Pawnee,Caddoan,EA023,12,Only second cousins,1867,Skidi Band or subtribe,
Ng5,Cherokee,xd1254,cher1273,Cherokee,Iroquoian,EA023,12,Only second cousins,1750,,
Ni1,Tarahumara,xd1286,cent2131,Central Tarahumara,Uto-Aztecan,EA023,12,Only second cousins,1930,,
Sa1,Guna,xd1309,bord1248,Border Kuna,Chibchan,EA023,12,Only second cousins,1940,San Blas Archipelago,
Sa3,Ch'orti',xd1319,chor1273,Chortí,Mayan,EA023,12,Only second cousins,1930,,
Sa4,Emberá,xd1320,nort2972,Northern Emberá,Chocoan,EA023,12,Only second cousins,1960,with special reference to those of Panama,
Sb2,Cágaba,xd1327,cogu1240,Cogui,Chibchan,EA023,12,Only second cousins,1940,,
Sc18,Ndyuka,xd1344,ndyu1242,Aukan,Indo-European,EA023,12,Only second cousins,1960,,
Sh8,Toba,xd1395,toba1269,Toba,Guaicuruan,EA023,12,Only second cousins,1964,with special reference to those of the Argentine Chaco,
Si8,Umotina,xd1405,umot1240,Umotína,Bororoan,EA023,12,Only second cousins,1940,,
Ac15,Mbala,xd39,mbal1257,Mbala,Atlantic-Congo,EA023,13,Trilateral,1900,,
Ac25,Songo,xd50,song1299,Nsong,Atlantic-Congo,EA023,13,Trilateral,1930,with reference to the tribe of this name on the Luniunga and Gobari rivers,
Ac39,Nyasa,xd65,mwer1247,Mwera (Nyasa),Atlantic-Congo,EA023,13,Trilateral,1920,,
Af1,Fon,xd186,fonn1241,Fon,Atlantic-Congo,EA023,13,Trilateral,1890,City and environs of Abomey,
Af11,Toma,xd188,toma1245,Toma,Mande,EA023,13,Trilateral,1920,,
Af23,Afikpo,xd201,afik1238,Afikpo,Atlantic-Congo,EA023,13,Trilateral,1950,with special reference to the village of Mgbom,
Ag10,Konkomba,xd245,konk1269,Konkomba,Atlantic-Congo,EA023,13,Trilateral,1940,,
Ag16,Banyun,xd251,bain1259,Bainounk-Gujaher,Atlantic-Congo,EA023,13,Trilateral,1930,,
Ag8,Coniagui,xd296,wame1240,Wamey,Atlantic-Congo,EA023,13,Trilateral,1910,with special reference to the Coniagui,
Cb19,Kanuri,xd468,cent2050,Central Kanuri,Saharan,EA023,13,Trilateral,1870,,Marriage is forbidden with a MoSiDa
Cd3,Riffians,xd521,tari1263,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Afro-Asiatic,EA023,13,Trilateral,1920,Entirety: Moroccan,
Ci6,Ossetians,xd582,osse1243,Ossetian,Indo-European,EA023,13,Trilateral,1880,,
Ec2,Yakut,xd628,yaku1245,Sakha,Turkic,EA023,13,Trilateral,1900,with special reference to the Yakutsk district,
Ec4,Yurak-Samoyeds,xd632,nene1249,Tundra Nenets,Uralic,EA023,13,Trilateral,1900,Yurak Tribe,
Ec7,Ainu,xd635,ainu1240,Hokkaido Ainu,Ainu,EA023,13,Trilateral,1900,Saru Basin in Hokkaido,
Ed10,Shantung,xd639,mand1415,Mandarin Chinese,Sino-Tibetan,EA023,13,Trilateral,1930,with special reference to the village of Taitou,
Ed16,Cantonese,xd644,yuec1235,Yue Chinese,Sino-Tibetan,EA023,13,Trilateral,1940,with special reference to the village of Yannon,
Ed5,Japanese,xd648,nucl1643,Japanese,Japonic,EA023,13,Trilateral,1950,Okayama,
Ee4,Tibetans,xd656,tibe1272,Tibetan,Sino-Tibetan,EA023,13,Trilateral,1920,with special reference to Central Tibet,
Ib2,Javanese,xd751,java1254,Javanese,Austronesian,EA023,13,Trilateral,1950,Town and environs of Pare; Modjokuto,
Ib7,Mentaweians,xd756,ment1249,Mentawai,Austronesian,EA023,13,Trilateral,1920,with special reference to those of North Pageh,Marriage forbidden only with a FaBrDa
Ic4,Rotinese,xd766,term1237,Termanu,Austronesian,EA023,13,Trilateral,1920,,
Na11,Sivokakmeit,xd1028,cent2128,Central Siberian Yupik,Eskimo-Aleut,EA023,13,Trilateral,1920,,But rules of cousin marriage were variable
Sb6,Wayuu,xd1331,wayu1243,Wayuu,Arawakan,EA023,13,Trilateral,1940,Goajiro Tribe,
Sc6,Saramaccan ,xd1349,sara1340,Saramaccan,Indo-European,EA023,13,Trilateral,1920,Upper Suriname River; Akwa on Morini River,
